50
25
['541', '942', '795', '774', '450', '977', '688', '641', '321', '459', '890', '775', '937', '86', '790', '21', '667', '444', '383', '410']
['242', '300', '776', '29', '460', '13', '517', '56', '385', '48', '248', '599', '350', '50', '752', '392', '472', '336', '817', '701']
['219', '801', '348', '34', '602', '342', '259', '521', '589', '66', '548', '378', '679', '217', '402', '901', '645', '466', '422', '883']
['213', '773', '867', '742', '395', '5', '845', '629', '333', '840', '337', '763', '434', '411', '442', '353', '533', '767', '435', '341']
['246', '146', '97', '212', '551', '192', '498', '474', '424', '32', '366', '35', '764', '421', '433', '704', '950', '662', '654', '130']
['853', '37', '938', '880', '709', '939', '268', '884', '674', '733', '576', '476', '669', '382', '963', '440', '965', '692', '208', '931']
['609', '26', '716', '150', '553', '564', '960', '33', '224', '374', '45', '134', '221', '907', '562', '188', '256', '81', '475', '449']
['282', '970', '689', '920', '180', '898', '166', '532', '979', '757', '111', '966', '715', '597', '711', '788', '805', '612', '524', '615']
['626', '792', '15', '493', '878', '479', '506', '463', '973', '895', '661', '61', '363', '861', '769', '557', '860', '515', '784', '122']
['879', '24', '58', '703', '289', '869', '913', '286', '598', '676', '927', '471', '791', '537', '834', '721', '91', '416', '831', '785']
['77', '12', '464', '478', '222', '908', '577', '915', '233', '687', '278', '994', '314', '887', '55', '837', '407', '955', '949', '852']
['797', '946', '152', '327', '581', '986', '445', '673', '304', '760', '447', '196', '793', '835', '10', '657', '308', '660', '710', '210']
['928', '367', '118', '781', '372', '376', '470', '83', '730', '889', '893', '272', '426', '718', '892', '998', '290', '780', '735', '640']
['210', '447', '986', '10', '581', '835', '660', '760', '196', '946', '152', '308', '327', '710', '445', '304', '657', '673', '797', '793']
['82', '391', '888', '468', '647', '215', '870', '819', '782', '6', '668', '451', '223', '503', '999', '653', '566', '559', '495', '930']
['210', '673', '447', '710', '308', '657', '581', '835', '445', '986', '304', '797', '946', '152', '793', '760', '196', '327', '10', '660']
['190', '925', '596', '929', '705', '656', '179', '185', '800', '377', '772', '153', '160', '452', '636', '274', '100', '536', '804', '106']
['631', '822', '858', '170', '115', '969', '428', '649', '894', '696', '591', '523', '70', '112', '98', '175', '747', '945', '501', '67']
['211', '405', '556', '205', '204', '677', '783', '578', '76', '863', '505', '27', '832', '90', '568', '625', '255', '811', '534', '561']
['250', '663', '393', '856', '571', '128', '232', '916', '526', '825', '371', '465', '309', '252', '52', '162', '951', '147', '266', '431']
['170', '747', '67', '70', '175', '591', '822', '523', '428', '894', '98', '631', '501', '858', '945', '969', '115', '112', '649', '696']
['382', '884', '268', '733', '576', '37', '963', '208', '853', '440', '674', '709', '669', '880', '476', '938', '939', '931', '965', '692']
['981', '114', '328', '283', '737', '178', '169', '113', '251', '295', '952', '587', '138', '409', '766', '293', '512', '186', '145', '44']
['856', '162', '571', '266', '825', '232', '52', '128', '309', '526', '250', '147', '951', '431', '663', '252', '393', '916', '371', '465']
['104', '590', '569', '443', '558', '2', '231', '943', '436', '307', '891', '896', '914', '510', '485', '529', '844', '575', '683', '854']
['459', '937', '795', '688', '444', '410', '790', '21', '774', '977', '541', '86', '383', '942', '450', '775', '321', '667', '890', '641']
['664', '269', '924', '490', '473', '253', '141', '592', '787', '165', '511', '234', '79', '214', '693', '954', '644', '866', '620', '659']
['427', '614', '417', '229', '181', '103', '239', '438', '652', '818', '105', '362', '593', '728', '102', '149', '936', '603', '116', '917']
['766', '293', '186', '44', '587', '283', '737', '251', '981', '409', '145', '178', '328', '138', '169', '114', '512', '952', '295', '113']
['605', '396', '975', '38', '306', '642', '107', '921', '729', '685', '646', '62', '803', '22', '525', '740', '833', '756', '133', '69']
['336', '300', '392', '599', '517', '701', '242', '350', '817', '48', '776', '56', '29', '752', '50', '472', '460', '248', '13', '385']
['972', '798', '708', '43', '59', '619', '873', '484', '191', '738', '257', '182', '261', '51', '586', '934', '978', '864', '338', '125']
['522', '542', '129', '206', '702', '332', '264', '849', '806', '847', '356', '560', '604', '520', '807', '583', '120', '630', '101', '830']
['896', '569', '558', '510', '575', '104', '485', '529', '891', '443', '943', '436', '590', '2', '231', '914', '683', '854', '307', '844']
['876', '714', '486', '617', '682', '347', '909', '694', '368', '918', '842', '828', '971', '36', '723', '492', '260', '271', '167', '487']
['105', '239', '614', '728', '427', '936', '603', '116', '438', '181', '149', '652', '103', '102', '593', '917', '362', '818', '417', '229']
['250', '52', '856', '371', '825', '128', '916', '571', '663', '252', '526', '951', '393', '431', '147', '162', '465', '266', '232', '309']
['851', '736', '237', '759', '71', '3', '225', '370', '42', '944', '379', '982', '875', '95', '453', '325', '570', '46', '375', '595']
['66', '602', '589', '901', '378', '217', '645', '259', '466', '883', '342', '422', '34', '801', '679', '521', '548', '402', '348', '219']
['2', '943', '896', '529', '231', '590', '307', '854', '683', '104', '436', '485', '558', '891', '569', '443', '914', '510', '844', '575']
['360', '291', '361', '886', '987', '650', '989', '565', '357', '906', '808', '633', '412', '877', '754', '743', '855', '601', '199', '187']
['245', '872', '815', '301', '14', '216', '637', '404', '836', '964', '594', '904', '131', '509', '276', '985', '406', '582', '139', '202']
['114', '587', '737', '952', '409', '251', '178', '113', '981', '145', '293', '138', '295', '766', '512', '44', '328', '169', '283', '186']
['687', '577', '887', '233', '994', '222', '77', '278', '915', '837', '464', '949', '852', '955', '908', '12', '407', '314', '55', '478']
['14', '582', '964', '637', '594', '836', '509', '245', '276', '301', '985', '202', '131', '406', '216', '815', '139', '872', '404', '904']
['498', '246', '654', '130', '192', '421', '32', '146', '474', '704', '366', '551', '433', '212', '97', '764', '950', '424', '35', '662']
['397', '346', '580', '322', '320', '75', '956', '359', '399', '254', '94', '639', '606', '319', '313', '394', '124', '799', '279', '607']
['424', '246', '654', '212', '498', '950', '662', '421', '32', '704', '192', '764', '97', '474', '366', '146', '130', '551', '433', '35']
['615', '970', '979', '532', '898', '166', '180', '757', '524', '111', '715', '711', '612', '282', '788', '805', '920', '966', '597', '689']
['508', '538', '572', '941', '258', '7', '871', '552', '567', '862', '137', '477', '671', '388', '814', '53', '859', '380', '789', '720']
['357', '291', '877', '886', '199', '633', '601', '360', '412', '650', '989', '361', '906', '855', '565', '754', '743', '987', '808', '187']
['877', '754', '808', '633', '987', '360', '989', '357', '743', '199', '291', '565', '187', '412', '886', '601', '361', '855', '650', '906']
['335', '418', '991', '531', '905', '65', '329', '816', '305', '344', '31', '288', '697', '491', '980', '996', '448', '330', '655', '273']
['382', '733', '576', '939', '884', '880', '938', '669', '440', '37', '963', '208', '709', '931', '268', '674', '853', '965', '476', '692']
['800', '179', '100', '106', '656', '929', '274', '636', '160', '705', '772', '925', '536', '596', '377', '153', '185', '452', '804', '190']
['619', '257', '586', '51', '738', '125', '338', '484', '191', '261', '43', '708', '934', '972', '978', '873', '864', '798', '182', '59']
['301', '872', '245', '131', '276', '964', '836', '904', '985', '815', '202', '139', '594', '14', '509', '582', '406', '637', '404', '216']
['892', '367', '718', '781', '372', '735', '272', '730', '470', '893', '780', '118', '290', '928', '376', '998', '83', '426', '889', '640']
['352', '516', '779', '173', '746', '148', '262', '846', '458', '666', '270', '648', '142', '302', '812', '200', '88', '437', '249', '244']
['581', '673', '152', '10', '797', '710', '835', '327', '210', '447', '986', '304', '793', '308', '196', '445', '946', '660', '760', '657']
['413', '365', '910', '745', '829', '198', '691', '613', '940', '11', '461', '502', '355', '665', '203', '316', '4', '810', '770', '555']
['522', '560', '702', '264', '583', '120', '830', '129', '847', '332', '356', '604', '849', '806', '542', '101', '630', '807', '520', '206']
['407', '852', '278', '222', '314', '77', '687', '55', '908', '915', '994', '949', '233', '12', '478', '577', '955', '464', '837', '887']
['205', '863', '811', '783', '625', '568', '677', '578', '405', '534', '76', '832', '561', '27', '90', '211', '204', '556', '505', '255']
['575', '485', '231', '104', '569', '510', '683', '529', '844', '590', '891', '307', '854', '443', '914', '2', '896', '943', '558', '436']
['215', '668', '999', '653', '495', '468', '223', '391', '451', '782', '503', '6', '559', '819', '647', '566', '870', '930', '888', '82']
['695', '39', '227', '207', '87', '618', '550', '281', '345', '897', '403', '824', '563', '193', '140', '201', '651', '947', '483', '419']
['369', '297', '64', '750', '78', '20', '507', '686', '331', '900', '1', '959', '68', '358', '164', '823', '771', '423', '504', '500']
['193', '550', '281', '201', '695', '227', '563', '419', '140', '483', '947', '39', '824', '618', '897', '207', '651', '87', '345', '403']
['609', '374', '45', '26', '81', '960', '449', '33', '224', '562', '150', '475', '907', '256', '134', '716', '553', '221', '564', '188']
['222', '278', '407', '908', '464', '12', '955', '577', '77', '915', '233', '478', '55', '887', '949', '687', '837', '994', '852', '314']
['605', '685', '833', '62', '921', '729', '69', '803', '133', '107', '22', '642', '756', '396', '306', '740', '525', '646', '38', '975']
['198', '665', '613', '355', '829', '365', '413', '4', '810', '770', '502', '316', '555', '11', '461', '910', '691', '745', '940', '203']
['71', '370', '46', '42', '875', '237', '375', '595', '379', '570', '3', '736', '982', '325', '225', '95', '453', '759', '944', '851']
['422', '66', '217', '219', '34', '521', '348', '645', '342', '548', '259', '883', '602', '679', '402', '466', '901', '589', '801', '378']
['990', '16', '9', '497', '324', '919', '712', '155', '988', '610', '839', '197', '334', '749', '923', '384', '351', '680', '287', '494']
['371', '663', '266', '250', '951', '232', '465', '431', '526', '252', '393', '52', '916', '856', '309', '571', '147', '825', '162', '128']
['806', '332', '520', '583', '807', '630', '702', '522', '604', '206', '101', '830', '129', '849', '847', '560', '264', '542', '120', '356']
['885', '303', '530', '158', '228', '608', '19', '902', '755', '983', '454', '425', '220', '707', '299', '984', '796', '420', '84', '670']
['989', '360', '187', '906', '754', '199', '601', '886', '650', '291', '357', '565', '877', '987', '633', '361', '808', '743', '412', '855']
['869', '676', '703', '537', '721', '58', '834', '286', '831', '791', '91', '785', '416', '927', '879', '471', '913', '598', '24', '289']
['848', '386', '903', '89', '121', '28', '997', '549', '240', '480', '285', '809', '80', '579', '174', '30', '912', '778', '634', '761']
['351', '9', '155', '610', '712', '990', '919', '494', '923', '497', '334', '197', '749', '839', '384', '16', '324', '988', '287', '680']
['271', '842', '918', '368', '486', '682', '723', '347', '492', '828', '876', '617', '971', '714', '694', '487', '260', '909', '167', '36']
['94', '346', '319', '639', '359', '279', '580', '322', '124', '313', '606', '799', '254', '320', '397', '956', '394', '607', '75', '399']
['245', '904', '815', '637', '594', '216', '582', '139', '985', '301', '406', '872', '509', '14', '131', '404', '964', '836', '202', '276']
['48', '350', '460', '385', '599', '701', '248', '776', '472', '336', '752', '29', '392', '56', '300', '50', '817', '242', '517', '13']
['514', '585', '446', '230', '126', '243', '73', '195', '706', '961', '157', '161', '725', '632', '408', '992', '47', '713', '624', '172']
['759', '3', '453', '375', '71', '851', '95', '595', '237', '379', '46', '325', '944', '570', '875', '736', '225', '982', '370', '42']
['147', '393', '465', '856', '371', '571', '252', '825', '128', '916', '162', '266', '52', '526', '232', '663', '250', '431', '309', '951']
['767', '840', '763', '5', '442', '533', '845', '742', '411', '353', '337', '434', '773', '629', '395', '333', '341', '867', '435', '213']
['849', '583', '356', '630', '560', '101', '604', '847', '206', '264', '129', '542', '120', '830', '702', '522', '520', '806', '332', '807']
['484', '873', '738', '798', '257', '972', '125', '934', '978', '182', '864', '586', '261', '708', '43', '338', '619', '51', '59', '191']
['278', '887', '687', '994', '577', '314', '222', '464', '12', '55', '955', '852', '77', '915', '908', '233', '478', '837', '949', '407']
['164', '20', '331', '64', '369', '78', '500', '686', '900', '297', '423', '358', '771', '507', '68', '823', '504', '1', '959', '750']
['266', '663', '526', '52', '431', '232', '252', '856', '951', '393', '571', '825', '916', '162', '250', '128', '147', '309', '465', '371']
['383', '688', '890', '795', '321', '541', '459', '667', '942', '410', '774', '450', '444', '937', '790', '775', '21', '977', '86', '641']
['550', '39', '201', '947', '695', '483', '345', '419', '207', '87', '227', '824', '618', '281', '563', '140', '651', '897', '403', '193']
