20
25
['18', '44', '74', '99', '102', '135', '171', '193', '219', '230', '268', '281', '315', '348', '352', '392', '401', '425', '467', '490']
['12', '37', '52', '86', '105', '138', '168', '190', '209', '230', '259', '298', '307', '327', '371', '388', '413', '448', '458', '497']
['10', '29', '74', '78', '123', '130', '155', '179', '217', '227', '263', '292', '315', '332', '367', '386', '411', '445', '455', '486']
['16', '25', '59', '84', '116', '141', '174', '176', '224', '248', '265', '293', '318', '347', '368', '395', '408', '443', '454', '477']
['9', '37', '65', '84', '102', '130', '154', '191', '202', '230', '251', '277', '303', '330', '374', '394', '412', '447', '450', '485']
['19', '46', '62', '83', '112', '146', '156', '192', '205', '237', '261', '297', '319', '329', '358', '388', '420', '426', '452', '499']
['12', '43', '51', '99', '108', '135', '159', '193', '200', '244', '272', '284', '324', '325', '356', '376', '406', '444', '460', '478']
['16', '44', '63', '78', '110', '129', '153', '190', '203', '236', '270', '283', '314', '328', '354', '390', '416', '444', '463', '476']
['4', '31', '56', '79', '121', '143', '158', '189', '203', '228', '272', '276', '324', '341', '359', '392', '403', '448', '462', '478']
['20', '34', '72', '95', '101', '128', '158', '191', '221', '232', '251', '275', '322', '326', '350', '396', '402', '437', '463', '477']
['8', '43', '60', '92', '100', '142', '156', '175', '211', '244', '262', '278', '321', '332', '368', '382', '401', '443', '463', '482']
['21', '47', '59', '96', '122', '140', '172', '179', '204', '249', '271', '279', '310', '341', '364', '389', '424', '425', '468', '479']
['13', '45', '62', '88', '124', '133', '168', '193', '206', '229', '273', '290', '323', '326', '355', '381', '411', '446', '455', '487']
['3', '30', '51', '90', '117', '130', '163', '191', '224', '226', '251', '276', '324', '344', '369', '395', '407', '435', '464', '488']
['22', '25', '60', '98', '106', '132', '151', '192', '208', '229', '253', '281', '304', '339', '351', '375', '401', '442', '474', '494']
['7', '41', '66', '94', '101', '131', '162', '189', '201', '229', '263', '293', '315', '338', '362', '388', '409', '430', '460', '482']
['20', '28', '55', '99', '103', '147', '151', '185', '218', '248', '273', '298', '302', '342', '363', '392', '402', '442', '468', '479']
['9', '30', '57', '87', '124', '136', '159', '193', '211', '236', '268', '287', '302', '346', '362', '380', '419', '436', '467', '487']
['11', '41', '67', '78', '116', '135', '155', '199', '212', '244', '268', '288', '313', '341', '363', '397', '421', '429', '466', '476']
['2', '28', '72', '94', '112', '141', '172', '192', '223', '225', '261', '286', '316', '332', '374', '399', '422', '432', '472', '488']
['20', '31', '74', '92', '122', '132', '156', '180', '215', '247', '262', '297', '303', '341', '364', '390', '406', '437', '462', '497']
['23', '33', '62', '79', '124', '126', '152', '178', '215', '227', '262', '278', '302', '333', '362', '377', '403', '436', '463', '484']
['11', '41', '73', '96', '121', '137', '164', '191', '217', '227', '274', '281', '318', '336', '360', '384', '423', '426', '465', '476']
['15', '41', '58', '92', '116', '146', '152', '179', '209', '249', '258', '294', '316', '340', '351', '399', '401', '435', '460', '492']
['16', '41', '54', '85', '123', '136', '171', '198', '223', '244', '272', '290', '307', '325', '371', '376', '400', '433', '453', '478']
['19', '43', '74', '90', '114', '146', '151', '190', '201', '245', '269', '292', '312', '345', '354', '377', '412', '438', '457', '488']
['17', '34', '56', '90', '106', '135', '172', '180', '205', '247', '270', '282', '302', '337', '362', '399', '416', '425', '456', '477']
['20', '27', '56', '76', '112', '134', '154', '197', '204', '241', '273', '284', '318', '348', '359', '391', '417', '441', '459', '476']
['21', '30', '53', '80', '111', '138', '167', '187', '219', '234', '260', '297', '310', '328', '360', '382', '408', '447', '464', '492']
['22', '34', '64', '88', '102', '131', '161', '193', '206', '243', '271', '290', '324', '344', '357', '376', '415', '443', '465', '488']
['21', '27', '50', '91', '101', '127', '164', '188', '200', '239', '270', '298', '310', '341', '357', '398', '420', '445', '454', '487']
['3', '41', '51', '86', '122', '134', '161', '195', '207', '230', '261', '298', '313', '336', '355', '395', '410', '431', '453', '479']
['4', '35', '68', '91', '118', '127', '165', '183', '207', '227', '267', '278', '300', '343', '360', '378', '414', '433', '453', '485']
['3', '31', '71', '84', '106', '138', '171', '189', '200', '237', '272', '283', '316', '346', '374', '385', '419', '448', '470', '478']
['5', '32', '68', '81', '111', '136', '162', '199', '222', '236', '253', '299', '303', '333', '350', '393', '408', '440', '456', '497']
['7', '45', '66', '83', '110', '143', '167', '180', '210', '237', '271', '282', '307', '349', '371', '376', '404', '442', '459', '475']
['4', '26', '60', '78', '109', '125', '167', '194', '220', '240', '270', '275', '323', '328', '372', '375', '404', '446', '461', '481']
['15', '28', '74', '84', '101', '136', '157', '188', '209', '240', '265', '298', '310', '338', '351', '398', '403', '433', '469', '479']
['21', '35', '71', '87', '112', '145', '174', '189', '203', '243', '262', '290', '309', '327', '373', '390', '415', '432', '454', '492']
['2', '34', '51', '94', '114', '137', '159', '180', '215', '234', '268', '287', '311', '349', '367', '394', '410', '442', '468', '491']
['16', '44', '52', '92', '105', '138', '157', '185', '219', '241', '250', '279', '309', '333', '355', '392', '421', '443', '454', '476']
['4', '38', '55', '92', '109', '127', '152', '197', '221', '242', '264', '283', '313', '326', '359', '383', '408', '432', '473', '476']
['4', '44', '65', '76', '116', '134', '165', '198', '211', '225', '252', '290', '301', '325', '350', '392', '404', '427', '464', '498']
['13', '43', '63', '94', '118', '146', '158', '185', '221', '243', '263', '281', '301', '348', '372', '387', '419', '446', '461', '494']
['16', '30', '53', '76', '108', '140', '169', '193', '221', '240', '269', '282', '311', '346', '371', '389', '424', '427', '467', '476']
['24', '48', '66', '90', '112', '139', '153', '187', '217', '244', '253', '287', '323', '327', '356', '387', '415', '440', '461', '482']
['1', '35', '58', '95', '109', '141', '154', '184', '216', '228', '260', '276', '311', '326', '372', '382', '412', '431', '456', '498']
['9', '38', '64', '81', '114', '132', '160', '186', '218', '229', '266', '295', '319', '342', '366', '391', '412', '441', '454', '492']
['10', '40', '61', '84', '111', '131', '163', '177', '223', '241', '266', '289', '323', '335', '374', '385', '416', '445', '465', '490']
['9', '40', '58', '85', '110', '133', '157', '185', '207', '245', '257', '278', '316', '345', '367', '388', '418', '449', '461', '476']
['2', '26', '65', '76', '121', '149', '164', '192', '208', '236', '254', '294', '310', '334', '354', '390', '421', '441', '457', '478']
['1', '38', '73', '86', '110', '137', '155', '180', '204', '247', '271', '294', '314', '345', '372', '385', '410', '435', '454', '496']
['23', '30', '65', '75', '120', '141', '171', '175', '203', '231', '267', '280', '317', '339', '355', '390', '413', '429', '451', '499']
['11', '39', '74', '81', '117', '144', '165', '183', '212', '242', '260', '280', '303', '338', '352', '394', '419', '443', '457', '481']
['11', '45', '51', '90', '112', '143', '171', '176', '207', '241', '254', '281', '315', '339', '362', '380', '408', '448', '457', '487']
['8', '43', '73', '80', '106', '144', '170', '180', '200', '227', '252', '299', '316', '331', '368', '376', '412', '429', '451', '493']
['9', '49', '56', '76', '101', '134', '154', '188', '208', '232', '252', '280', '313', '331', '371', '375', '412', '425', '461', '483']
['3', '31', '73', '79', '114', '135', '163', '186', '205', '232', '266', '299', '316', '342', '353', '375', '422', '427', '462', '482']
['23', '44', '54', '89', '115', '144', '159', '199', '217', '248', '273', '283', '317', '341', '351', '386', '406', '446', '459', '480']
['6', '30', '57', '80', '124', '141', '168', '178', '223', '244', '253', '297', '317', '328', '356', '391', '422', '436', '462', '478']
['19', '36', '74', '84', '105', '128', '158', '182', '202', '241', '263', '285', '303', '326', '374', '383', '422', '441', '459', '494']
['16', '38', '66', '98', '121', '130', '163', '177', '205', '241', '258', '277', '323', '340', '362', '399', '408', '429', '468', '495']
['16', '48', '72', '82', '120', '149', '156', '198', '220', '244', '269', '283', '303', '344', '355', '388', '422', '432', '453', '486']
['24', '48', '63', '84', '114', '133', '154', '180', '216', '227', '259', '275', '311', '336', '355', '379', '401', '431', '463', '480']
['0', '41', '66', '96', '119', '129', '160', '175', '221', '238', '271', '275', '303', '344', '354', '380', '407', '438', '469', '476']
['13', '27', '72', '82', '118', '136', '163', '177', '204', '228', '251', '287', '311', '326', '370', '381', '420', '441', '470', '496']
['19', '39', '57', '75', '123', '135', '173', '198', '206', '248', '254', '299', '321', '334', '363', '390', '415', '441', '460', '486']
['24', '49', '57', '92', '115', '147', '163', '193', '207', '249', '267', '284', '324', '341', '361', '398', '407', '442', '474', '495']
['12', '37', '52', '87', '114', '141', '162', '186', '224', '243', '273', '281', '305', '330', '359', '389', '416', '443', '451', '488']
['16', '30', '69', '98', '100', '147', '167', '196', '208', '235', '252', '299', '322', '328', '374', '390', '405', '437', '458', '480']
['15', '47', '64', '94', '120', '146', '150', '176', '208', '239', '254', '291', '301', '337', '366', '386', '405', '439', '457', '479']
['19', '31', '63', '97', '105', '125', '162', '180', '217', '242', '258', '280', '302', '326', '372', '390', '401', '443', '456', '483']
['1', '47', '66', '88', '117', '126', '171', '193', '200', '247', '274', '298', '307', '346', '371', '389', '400', '427', '468', '494']
['6', '41', '73', '88', '108', '140', '156', '181', '224', '244', '263', '288', '321', '349', '361', '395', '400', '440', '456', '490']
['3', '37', '57', '81', '121', '147', '174', '191', '208', '249', '255', '286', '317', '331', '370', '399', '423', '433', '464', '481']
['16', '28', '62', '79', '111', '139', '156', '182', '222', '244', '256', '285', '301', '346', '360', '381', '408', '434', '474', '492']
['4', '30', '53', '93', '112', '149', '157', '187', '212', '228', '269', '285', '318', '347', '357', '379', '416', '429', '464', '475']
['14', '30', '61', '77', '123', '127', '167', '178', '202', '234', '274', '291', '319', '342', '367', '393', '416', '432', '468', '488']
['6', '36', '71', '97', '110', '141', '174', '177', '200', '229', '271', '277', '317', '337', '359', '398', '419', '435', '471', '482']
['6', '44', '58', '86', '109', '147', '153', '183', '201', '242', '261', '291', '303', '344', '357', '386', '418', '440', '456', '479']
['17', '29', '72', '96', '106', '137', '158', '194', '209', '237', '250', '277', '308', '348', '359', '396', '413', '446', '465', '483']
['24', '36', '59', '96', '108', '140', '160', '182', '217', '246', '266', '279', '321', '327', '354', '395', '406', '444', '463', '495']
['10', '42', '50', '76', '118', '129', '151', '184', '204', '240', '263', '278', '319', '338', '358', '381', '409', '443', '469', '480']
['14', '36', '59', '77', '107', '142', '162', '190', '200', '228', '257', '290', '322', '327', '354', '381', '421', '425', '465', '489']
['21', '33', '72', '89', '108', '142', '159', '182', '214', '242', '264', '291', '312', '345', '374', '377', '421', '436', '454', '481']
['24', '29', '70', '98', '111', '145', '151', '194', '201', '229', '270', '276', '304', '327', '357', '394', '422', '439', '451', '483']
['2', '44', '65', '82', '107', '143', '174', '190', '203', '233', '268', '276', '312', '345', '374', '390', '417', '425', '466', '483']
['2', '38', '54', '99', '120', '147', '174', '181', '216', '229', '269', '285', '309', '334', '353', '397', '405', '431', '454', '490']
['12', '43', '52', '87', '113', '126', '162', '193', '219', '246', '272', '276', '323', '349', '357', '377', '401', '444', '471', '490']
