100
400
['65', '384', '337', '376', '444']
['261', '209', '489', '213', '394', '222', '93', '419', '291', '27', '197', '15', '379', '223', '11', '95', '262', '251', '451', '343']
['34', '2', '234', '10', '236', '247', '328', '282', '97', '215', '283', '425', '446', '116', '268', '491', '220', '358', '295', '32']
['125', '261', '28', '336', '462', '409', '494', '392', '345', '13', '39', '263', '2', '236', '158', '358', '408', '352', '287', '496']
['294', '380', '297', '129', '494', '183', '346', '296', '263', '71', '356', '211', '318', '472', '244', '4', '257', '417', '314', '210']
['459', '223', '455', '322', '202', '27', '349', '108', '419', '477', '363', '417', '212', '68', '253', '17', '137', '361', '238', '327']
['50', '162', '208', '451', '71', '67', '419', '458', '30', '207', '240', '144', '6', '268', '92', '489', '46', '357', '272', '438']
['290', '487', '95', '79', '181', '239', '345', '71', '0', '105', '329', '104', '207', '113', '435', '148', '55', '449', '220', '208']
['335', '228', '495', '213', '385', '165', '144', '16', '67', '150', '63', '207', '159', '297', '492', '60', '249', '402', '317', '203']
['64', '352', '359', '257', '336', '459', '90', '32', '244', '349', '408', '314', '488', '381', '187', '63', '166', '420', '332', '490']
['121', '276', '493', '471', '170', '190', '244', '3', '145', '110', '425', '376', '474', '57', '226', '478', '301', '451', '123', '217']
['239', '450', '381', '82', '373', '170', '105', '386', '265', '332', '0', '358', '281', '171', '183', '246', '393', '311', '126', '420']
['4', '27', '76', '10', '1', '132', '330', '56', '3', '453', '198', '271', '267', '481', '165', '458', '295', '495', '427', '368']
['89', '95', '390', '357', '480', '429', '179', '259', '161', '49', '97', '37', '240', '483', '78', '90', '453', '151', '314', '270']
['137', '209', '308', '73', '18', '355', '117', '128', '437', '427', '24', '323', '389', '150', '222', '151', '88', '90', '256', '263']
['231', '460', '21', '88', '483', '384', '22', '445', '46', '147', '480', '402', '134', '132', '432', '167', '35', '422', '133', '310']
['331', '46', '490', '326', '415', '183', '465', '349', '146', '328', '170', '80', '324', '113', '412', '463', '250', '206', '63', '356']
['239', '282', '377', '440', '385', '265', '29', '498', '24', '77', '497', '333', '392', '496', '402', '283', '461', '184', '336', '371']
['375', '359', '77', '126', '84', '16', '269', '295', '430', '377', '182', '398', '342', '439', '419', '222', '452', '145', '150', '438']
['105', '110', '43', '482', '175', '195', '172', '392', '249', '399', '4', '446', '1', '396', '132', '411', '224', '276', '155', '74']
['441', '249', '164', '386', '343', '78', '30', '356', '186', '269', '126', '182', '488', '442', '169', '406', '487', '289', '467', '23']
['429', '193', '416', '8', '348', '380', '276', '334', '320', '312', '85', '392', '353', '305', '376', '394', '45', '182', '154', '117']
['164', '471', '107', '235', '428', '291', '141', '270', '339', '48', '223', '358', '391', '356', '68', '456', '173', '101', '211', '87']
['174', '323', '301', '137', '383', '467', '313', '398', '400', '413', '282', '121', '66', '403', '125', '91', '333', '36', '334', '433']
['299', '274', '308', '320', '330', '48', '496', '57', '485', '494', '444', '383', '407', '79', '177', '409', '427', '255', '362', '162']
['92', '454', '268', '209', '338', '15', '60', '423', '427', '440', '324', '458', '39', '434', '488', '51', '401', '380', '325', '61']
['96', '174', '333', '73', '364', '141', '285', '453', '29', '485', '434', '267', '451', '159', '41', '30', '165', '458', '131', '302']
['30', '495', '132', '430', '82', '426', '357', '204', '233', '372', '33', '333', '58', '212', '330', '307', '150', '258', '288', '341']
['166', '404', '386', '131', '37', '14', '408', '141', '438', '417', '394', '268', '79', '127', '213', '458', '8', '351', '157', '450']
['6', '107', '49', '220', '41', '302', '21', '20', '468', '256', '306', '439', '54', '297', '67', '174', '461', '98', '367', '431']
['6', '2', '381', '435', '163', '321', '0', '335', '383', '404', '434', '232', '396', '318', '271', '498', '411', '312', '79', '464']
['47', '102', '120', '357', '373', '457', '119', '44', '378', '53', '298', '355', '242', '111', '339', '421', '316', '209', '171', '168']
['139', '35', '72', '486', '343', '475', '306', '216', '82', '249', '159', '409', '322', '262', '363', '65', '448', '264', '353', '258']
['415', '148', '137', '469', '173', '483', '377', '360', '111', '169', '383', '251', '405', '15', '87', '285', '309', '257', '470', '421']
['394', '30', '206', '418', '280', '32', '224', '191', '468', '158', '27', '112', '18', '339', '94', '11', '0', '47', '87', '499']
['165', '409', '327', '74', '354', '28', '147', '384', '174', '407', '364', '58', '189', '318', '264', '329', '313', '53', '380', '286']
['179', '153', '52', '414', '70', '158', '146', '195', '314', '218', '18', '77', '269', '50', '186', '224', '165', '25', '207', '31']
['307', '248', '467', '398', '54', '391', '133', '492', '172', '276', '168', '56', '443', '80', '415', '112', '299', '193', '35', '363']
['34', '271', '281', '152', '455', '494', '184', '301', '75', '283', '267', '435', '404', '167', '81', '347', '198', '217', '368', '328']
['213', '99', '307', '367', '56', '437', '483', '192', '190', '460', '113', '479', '394', '184', '350', '6', '162', '387', '407', '152']
['38', '98', '430', '458', '139', '325', '1', '92', '237', '174', '239', '349', '362', '421', '391', '100', '78', '79', '130', '493']
['51', '279', '97', '193', '11', '440', '250', '458', '315', '327', '6', '49', '221', '47', '133', '461', '24', '420', '126', '476']
['81', '331', '91', '426', '196', '250', '47', '17', '11', '98', '373', '208', '322', '112', '242', '224', '181', '69', '139', '337']
['222', '466', '404', '325', '243', '248', '70', '82', '224', '209', '116', '12', '200', '270', '62', '476', '34', '175', '15', '473']
['81', '246', '220', '468', '82', '318', '434', '442', '252', '446', '496', '62', '231', '340', '329', '54', '480', '356', '478', '493']
['189', '268', '153', '495', '176', '478', '216', '491', '5', '127', '179', '397', '228', '178', '290', '18', '445', '342', '363', '231']
['15', '8', '119', '338', '257', '365', '106', '427', '400', '449', '4', '183', '136', '217', '411', '191', '148', '20', '332', '406']
['305', '265', '170', '36', '444', '188', '157', '494', '94', '141', '378', '41', '327', '359', '203', '397', '304', '441', '165', '212']
['437', '495', '73', '380', '233', '149', '492', '11', '99', '13', '6', '347', '377', '193', '122', '155', '77', '413', '184', '211']
['274', '212', '440', '30', '164', '387', '316', '16', '337', '253', '170', '151', '432', '487', '234', '135', '237', '465', '203', '200']
['380', '72', '359', '334', '455', '424', '292', '68', '138', '31', '204', '241', '364', '351', '206', '174', '285', '168', '131', '60']
['48', '359', '282', '36', '56', '314', '249', '179', '3', '308', '453', '4', '202', '379', '429', '244', '410', '371', '121', '239']
['318', '238', '463', '438', '108', '128', '341', '454', '408', '169', '336', '210', '117', '164', '371', '253', '475', '59', '147', '125']
['256', '475', '169', '163', '132', '336', '467', '490', '178', '187', '347', '262', '11', '472', '125', '68', '441', '160', '420', '415']
['119', '298', '145', '482', '357', '419', '297', '16', '362', '257', '89', '323', '7', '303', '250', '444', '146', '193', '476', '164']
['330', '269', '77', '216', '11', '486', '156', '459', '40', '303', '173', '329', '80', '194', '279', '447', '490', '421', '172', '419']
['20', '379', '71', '217', '126', '85', '353', '137', '352', '382', '296', '23', '114', '410', '219', '183', '152', '93', '308', '371']
['219', '132', '268', '191', '108', '221', '19', '442', '460', '47', '356', '227', '215', '368', '258', '467', '166', '218', '428', '147']
['179', '68', '159', '388', '316', '227', '453', '273', '66', '269', '178', '185', '300', '253', '139', '135', '21', '142', '10', '204']
['317', '419', '361', '127', '78', '204', '268', '72', '160', '34', '73', '424', '276', '112', '37', '104', '251', '297', '171', '170']
['468', '459', '420', '158', '90', '135', '411', '280', '210', '42', '166', '142', '400', '376', '416', '141', '175', '198', '371', '60']
['58', '413', '373', '299', '77', '360', '43', '281', '388', '267', '353', '420', '325', '487', '319', '317', '343', '107', '464', '159']
['267', '135', '217', '210', '321', '231', '26', '97', '305', '400', '88', '364', '2', '181', '434', '288', '133', '384', '447', '202']
['175', '348', '186', '1', '302', '310', '240', '182', '168', '391', '163', '230', '131', '177', '95', '24', '424', '70', '263', '106']
['255', '63', '450', '213', '247', '100', '362', '87', '103', '262', '404', '344', '492', '327', '286', '92', '119', '427', '155', '243']
['281', '218', '332', '151', '219', '363', '208', '467', '433', '474', '51', '268', '445', '403', '18', '453', '338', '97', '265', '276']
['303', '52', '226', '258', '311', '438', '15', '414', '341', '344', '413', '376', '260', '131', '100', '441', '215', '408', '144', '319']
['37', '496', '334', '293', '171', '86', '274', '335', '150', '220', '40', '21', '328', '22', '127', '310', '26', '214', '412', '309']
['329', '380', '333', '129', '167', '36', '481', '201', '118', '246', '287', '172', '88', '210', '415', '448', '64', '150', '55', '277']
['233', '100', '346', '457', '342', '142', '286', '297', '308', '428', '131', '26', '241', '153', '299', '319', '33', '210', '276', '479']
['49', '340', '41', '311', '38', '237', '272', '392', '440', '290', '283', '26', '328', '403', '183', '431', '140', '425', '71', '207']
['128', '400', '494', '432', '83', '254', '492', '360', '88', '463', '469', '478', '171', '258', '163', '325', '119', '481', '230', '261']
['339', '368', '429', '0', '145', '460', '202', '272', '308', '109', '122', '23', '395', '254', '348', '351', '63', '328', '71', '90']
['247', '279', '111', '77', '250', '121', '337', '345', '365', '1', '23', '109', '307', '433', '15', '439', '248', '150', '479', '372']
['129', '494', '143', '493', '106', '11', '280', '149', '301', '341', '97', '15', '29', '353', '137', '253', '358', '144', '110', '96']
['298', '446', '397', '26', '307', '81', '48', '105', '323', '139', '388', '394', '243', '252', '356', '130', '383', '32', '23', '55']
['379', '215', '226', '150', '401', '476', '264', '194', '191', '330', '131', '195', '444', '484', '430', '217', '49', '300', '398', '218']
['159', '89', '187', '330', '177', '47', '426', '58', '305', '425', '397', '292', '359', '196', '190', '156', '392', '245', '419', '499']
['351', '145', '404', '60', '335', '4', '341', '255', '426', '243', '402', '223', '40', '371', '377', '158', '153', '364', '11', '414']
['488', '188', '45', '284', '271', '84', '204', '95', '484', '124', '221', '367', '428', '90', '140', '423', '359', '299', '322', '184']
['308', '89', '422', '352', '18', '60', '484', '457', '421', '406', '233', '159', '285', '63', '122', '213', '271', '220', '492', '144']
['421', '100', '42', '234', '81', '254', '270', '326', '456', '123', '353', '465', '155', '396', '164', '113', '310', '198', '31', '496']
['94', '218', '121', '377', '71', '389', '122', '436', '432', '400', '356', '459', '55', '405', '61', '127', '81', '294', '62', '416']
['78', '411', '494', '459', '215', '485', '31', '371', '417', '381', '498', '245', '86', '89', '41', '185', '23', '206', '332', '247']
['20', '140', '319', '364', '80', '13', '114', '385', '148', '365', '253', '157', '332', '99', '255', '404', '25', '18', '120', '28']
['136', '323', '414', '243', '82', '31', '495', '64', '141', '133', '142', '447', '81', '386', '111', '244', '479', '16', '91', '236']
